id,air_temperature,relative_humidity,created,start_time,end_time,created_az,start_time_az,end_time_az
155473783,283.2536,54.487599999999894,2018-05-25T19:17:16Z,2017-02-27T06:45:00Z,2017-02-27T06:50:00Z,2018-05-25 12:17:16-07:00,2017-02-26 23:45:00-07:00,2017-02-26 23:50:00-07:00
155473784,283.36076666666696,53.5189000000001,2018-05-25T19:17:16Z,2017-02-27T06:50:00Z,2017-02-27T06:55:00Z,2018-05-25 12:17:16-07:00,2017-02-26 23:50:00-07:00,2017-02-26 23:55:00-07:00
155473785,283.403783783784,53.384560810810896,2018-05-25T19:17:16Z,2017-02-27T06:55:00Z,2017-02-27T07:00:00Z,2018-05-25 12:17:16-07:00,2017-02-26 23:55:00-07:00,2017-02-27 00:00:00-07:00
155473786,283.40733333333196,53.208699999999894,2018-05-25T19:17:16Z,2017-02-27T07:00:00Z,2017-02-27T07:05:00Z,2018-05-25 12:17:16-07:00,2017-02-27 00:00:00-07:00,2017-02-27 00:05:00-07:00
155473787,283.39846666666597,53.266999999999896,2018-05-25T19:17:16Z,2017-02-27T07:05:00Z,2017-02-27T07:10:00Z,2018-05-25 12:17:16-07:00,2017-02-27 00:05:00-07:00,2017-02-27 00:10:00-07:00
155473788,283.484641509434,52.567358490565994,2018-05-25T19:17:17Z,2017-02-27T07:10:00Z,2017-02-27T07:14:24Z,2018-05-25 12:17:17-07:00,2017-02-27 00:10:00-07:00,2017-02-27 00:14:24-07:00
155473789,294.002165605096,32.4710828025477,2018-05-25T19:17:44Z,2017-02-27T21:42:23Z,2017-02-27T21:45:00Z,2018-05-25 12:17:44-07:00,2017-02-27 14:42:23-07:00,2017-02-27 14:45:00-07:00
155473790,294.016666666667,32.1293333333333,2018-05-25T19:17:44Z,2017-02-27T21:45:00Z,2017-02-27T21:50:00Z,2018-05-25 12:17:44-07:00,2017-02-27 14:45:00-07:00,2017-02-27 14:50:00-07:00
155473791,293.889833333334,31.379833333333302,2018-05-25T19:17:44Z,2017-02-27T21:50:00Z,2017-02-27T21:55:00Z,2018-05-25 12:17:44-07:00,2017-02-27 14:50:00-07:00,2017-02-27 14:55:00-07:00
155473792,293.797333333334,31.8952666666667,2018-05-25T19:17:44Z,2017-02-27T21:55:00Z,2017-02-27T22:00:00Z,2018-05-25 12:17:44-07:00,2017-02-27 14:55:00-07:00,2017-02-27 15:00:00-07:00
155473793,293.958766666667,32.2889333333334,2018-05-25T19:17:44Z,2017-02-27T22:00:00Z,2017-02-27T22:05:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:00:00-07:00,2017-02-27 15:05:00-07:00
155473794,294.048566666668,32.2786666666667,2018-05-25T19:17:44Z,2017-02-27T22:05:00Z,2017-02-27T22:10:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:05:00-07:00,2017-02-27 15:10:00-07:00
155473795,293.97126666666696,32.7023333333332,2018-05-25T19:17:44Z,2017-02-27T22:10:00Z,2017-02-27T22:15:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:10:00-07:00,2017-02-27 15:15:00-07:00
155473796,293.802466666667,32.7329333333334,2018-05-25T19:17:44Z,2017-02-27T22:15:00Z,2017-02-27T22:20:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:15:00-07:00,2017-02-27 15:20:00-07:00
155473797,293.7565,33.025033333333305,2018-05-25T19:17:44Z,2017-02-27T22:20:00Z,2017-02-27T22:25:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:20:00-07:00,2017-02-27 15:25:00-07:00
155473798,293.727233333332,32.8317000000001,2018-05-25T19:17:44Z,2017-02-27T22:25:00Z,2017-02-27T22:30:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:25:00-07:00,2017-02-27 15:30:00-07:00
155473799,293.7012,33.1159666666666,2018-05-25T19:17:44Z,2017-02-27T22:30:00Z,2017-02-27T22:35:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:30:00-07:00,2017-02-27 15:35:00-07:00
155473800,293.6285,33.4028333333333,2018-05-25T19:17:44Z,2017-02-27T22:35:00Z,2017-02-27T22:40:00Z,2018-05-25 12:17:44-07:00,2017-02-27 15:35:00-07:00,2017-02-27 15:40:00-07:00
155473801,293.563384030417,33.0647908745247,2018-05-25T19:17:46Z,2017-02-27T22:40:00Z,2017-02-27T22:45:00Z,2018-05-25 12:17:46-07:00,2017-02-27 15:40:00-07:00,2017-02-27 15:45:00-07:00
155473802,284.48394736842096,93.08157894736841,2018-05-25T19:17:46Z,2017-02-28T03:50:00Z,2017-02-28T03:55:00Z,2018-05-25 12:17:46-07:00,2017-02-27 20:50:00-07:00,2017-02-27 20:55:00-07:00
155473803,284.474,93.4179999999998,2018-05-25T19:17:46Z,2017-02-28T03:55:00Z,2017-02-28T04:00:00Z,2018-05-25 12:17:46-07:00,2017-02-27 20:55:00-07:00,2017-02-27 21:00:00-07:00
155473804,284.451133333334,94.1166666666669,2018-05-25T19:17:46Z,2017-02-28T04:00:00Z,2017-02-28T04:05:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:00:00-07:00,2017-02-27 21:05:00-07:00
155473805,284.39629999999903,94.68666666666701,2018-05-25T19:17:46Z,2017-02-28T04:05:00Z,2017-02-28T04:10:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:05:00-07:00,2017-02-27 21:10:00-07:00
155473806,284.36516666666597,95.0536666666663,2018-05-25T19:17:46Z,2017-02-28T04:10:00Z,2017-02-28T04:15:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:10:00-07:00,2017-02-27 21:15:00-07:00
155473807,284.354999999999,95.04797297297291,2018-05-25T19:17:46Z,2017-02-28T04:15:00Z,2017-02-28T04:20:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:15:00-07:00,2017-02-27 21:20:00-07:00
155473808,284.298866666667,94.87466666666651,2018-05-25T19:17:46Z,2017-02-28T04:20:00Z,2017-02-28T04:25:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:20:00-07:00,2017-02-27 21:25:00-07:00
155473809,284.230766666666,94.7603333333333,2018-05-25T19:17:46Z,2017-02-28T04:25:00Z,2017-02-28T04:30:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:25:00-07:00,2017-02-27 21:30:00-07:00
155473810,284.2231,95.01299999999969,2018-05-25T19:17:46Z,2017-02-28T04:30:00Z,2017-02-28T04:35:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:30:00-07:00,2017-02-27 21:35:00-07:00
155473811,284.216133333333,95.2326666666666,2018-05-25T19:17:46Z,2017-02-28T04:35:00Z,2017-02-28T04:40:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:35:00-07:00,2017-02-27 21:40:00-07:00
155473812,284.204066666666,95.35799999999999,2018-05-25T19:17:46Z,2017-02-28T04:40:00Z,2017-02-28T04:45:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:40:00-07:00,2017-02-27 21:45:00-07:00
155473813,284.12886666666697,95.3156666666666,2018-05-25T19:17:46Z,2017-02-28T04:45:00Z,2017-02-28T04:50:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:45:00-07:00,2017-02-27 21:50:00-07:00
155473814,284.0428,95.4970000000001,2018-05-25T19:17:46Z,2017-02-28T04:50:00Z,2017-02-28T04:55:00Z,2018-05-25 12:17:46-07:00,2017-02-27 21:50:00-07:00,2017-02-27 21:55:00-07:00
155473815,286.631050451417,54.251698088156395,2018-05-25T19:18:11Z,2017-02-28T04:55:00Z,2017-02-28T05:00:00Z,2018-05-25 12:18:11-07:00,2017-02-27 21:55:00-07:00,2017-02-27 22:00:00-07:00
155473816,283.94986666666597,95.35833333333349,2018-05-25T19:18:11Z,2017-02-28T05:00:00Z,2017-02-28T05:05:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:00:00-07:00,2017-02-27 22:05:00-07:00
155473817,283.976166666667,95.48833333333349,2018-05-25T19:18:11Z,2017-02-28T05:05:00Z,2017-02-28T05:10:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:05:00-07:00,2017-02-27 22:10:00-07:00
155473818,283.9665,95.41666666666691,2018-05-25T19:18:11Z,2017-02-28T05:10:00Z,2017-02-28T05:15:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:10:00-07:00,2017-02-27 22:15:00-07:00
155473819,283.977566666666,95.6423333333334,2018-05-25T19:18:11Z,2017-02-28T05:15:00Z,2017-02-28T05:20:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:15:00-07:00,2017-02-27 22:20:00-07:00
155473820,284.025,95.8830000000004,2018-05-25T19:18:11Z,2017-02-28T05:20:00Z,2017-02-28T05:25:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:20:00-07:00,2017-02-27 22:25:00-07:00
155473821,283.977499999999,95.8996621621624,2018-05-25T19:18:11Z,2017-02-28T05:25:00Z,2017-02-28T05:30:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:25:00-07:00,2017-02-27 22:30:00-07:00
155473822,283.96783333333303,96.0133333333333,2018-05-25T19:18:11Z,2017-02-28T05:30:00Z,2017-02-28T05:35:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:30:00-07:00,2017-02-27 22:35:00-07:00
155473823,283.970033333333,96.08366666666642,2018-05-25T19:18:11Z,2017-02-28T05:35:00Z,2017-02-28T05:40:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:35:00-07:00,2017-02-27 22:40:00-07:00
155473824,283.952766666665,96.0983333333332,2018-05-25T19:18:11Z,2017-02-28T05:40:00Z,2017-02-28T05:45:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:40:00-07:00,2017-02-27 22:45:00-07:00
155473825,283.96806666666697,96.26466666666641,2018-05-25T19:18:11Z,2017-02-28T05:45:00Z,2017-02-28T05:50:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:45:00-07:00,2017-02-27 22:50:00-07:00
155473826,283.970666666666,96.38066666666691,2018-05-25T19:18:11Z,2017-02-28T05:50:00Z,2017-02-28T05:55:00Z,2018-05-25 12:18:11-07:00,2017-02-27 22:50:00-07:00,2017-02-27 22:55:00-07:00
155473827,285.781331268256,52.130620408887204,2018-05-25T19:18:35Z,2017-02-28T05:55:00Z,2017-02-28T06:00:00Z,2018-05-25 12:18:35-07:00,2017-02-27 22:55:00-07:00,2017-02-27 23:00:00-07:00
155473828,283.915366666666,96.7426666666669,2018-05-25T19:18:35Z,2017-02-28T06:00:00Z,2017-02-28T06:05:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:00:00-07:00,2017-02-27 23:05:00-07:00
155473829,283.8829,96.9433333333332,2018-05-25T19:18:35Z,2017-02-28T06:05:00Z,2017-02-28T06:10:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:05:00-07:00,2017-02-27 23:10:00-07:00
155473830,283.89266666666697,96.9966666666666,2018-05-25T19:18:35Z,2017-02-28T06:10:00Z,2017-02-28T06:15:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:10:00-07:00,2017-02-27 23:15:00-07:00
155473831,283.89766666666696,97.1229999999999,2018-05-25T19:18:35Z,2017-02-28T06:15:00Z,2017-02-28T06:20:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:15:00-07:00,2017-02-27 23:20:00-07:00
155473832,283.888566666667,97.15466666666691,2018-05-25T19:18:35Z,2017-02-28T06:20:00Z,2017-02-28T06:25:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:20:00-07:00,2017-02-27 23:25:00-07:00
155473833,283.9105,97.209666666667,2018-05-25T19:18:35Z,2017-02-28T06:25:00Z,2017-02-28T06:30:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:25:00-07:00,2017-02-27 23:30:00-07:00
155473834,283.899898648648,97.20641891891908,2018-05-25T19:18:35Z,2017-02-28T06:30:00Z,2017-02-28T06:35:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:30:00-07:00,2017-02-27 23:35:00-07:00
155473835,283.748233333335,97.1903333333335,2018-05-25T19:18:35Z,2017-02-28T06:35:00Z,2017-02-28T06:40:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:35:00-07:00,2017-02-27 23:40:00-07:00
155473836,283.62473333333304,97.2746666666666,2018-05-25T19:18:35Z,2017-02-28T06:40:00Z,2017-02-28T06:45:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:40:00-07:00,2017-02-27 23:45:00-07:00
155473837,283.505233333334,97.37766666666691,2018-05-25T19:18:35Z,2017-02-28T06:45:00Z,2017-02-28T06:50:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:45:00-07:00,2017-02-27 23:50:00-07:00
155473838,283.45766666666697,97.5526666666662,2018-05-25T19:18:35Z,2017-02-28T06:50:00Z,2017-02-28T06:55:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:50:00-07:00,2017-02-27 23:55:00-07:00
155473839,283.52033333333196,97.821,2018-05-25T19:18:35Z,2017-02-28T06:55:00Z,2017-02-28T07:00:00Z,2018-05-25 12:18:35-07:00,2017-02-27 23:55:00-07:00,2017-02-28 00:00:00-07:00
155473840,285.571533822458,58.5413267775504,2018-05-25T19:18:59Z,2017-02-28T07:00:00Z,2017-02-28T03:54:21Z,2018-05-25 12:18:59-07:00,2017-02-28 00:00:00-07:00,2017-02-27 20:54:21-07:00
155473312,291.40974137931,46.73956896551721,2018-05-25T18:51:42Z,2017-02-28T21:28:04Z,2017-02-28T21:30:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:28:04-07:00,2017-02-28 14:30:00-07:00
155473313,291.622400000001,45.411133333333304,2018-05-25T18:51:42Z,2017-02-28T21:30:00Z,2017-02-28T21:35:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:30:00-07:00,2017-02-28 14:35:00-07:00
155473314,291.666266666666,46.5954,2018-05-25T18:51:42Z,2017-02-28T21:35:00Z,2017-02-28T21:40:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:35:00-07:00,2017-02-28 14:40:00-07:00
155473315,291.56043918918897,48.5963513513513,2018-05-25T18:51:42Z,2017-02-28T21:40:00Z,2017-02-28T21:45:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:40:00-07:00,2017-02-28 14:45:00-07:00
155473316,291.4853,48.8162666666667,2018-05-25T18:51:42Z,2017-02-28T21:45:00Z,2017-02-28T21:50:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:45:00-07:00,2017-02-28 14:50:00-07:00
155473317,291.43776666666696,48.5957,2018-05-25T18:51:42Z,2017-02-28T21:50:00Z,2017-02-28T21:55:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:50:00-07:00,2017-02-28 14:55:00-07:00
155473318,290.967033333333,48.2462,2018-05-25T18:51:42Z,2017-02-28T21:55:00Z,2017-02-28T22:00:00Z,2018-05-25 11:51:42-07:00,2017-02-28 14:55:00-07:00,2017-02-28 15:00:00-07:00
155473319,290.566599999999,49.9818,2018-05-25T18:51:42Z,2017-02-28T22:00:00Z,2017-02-28T22:05:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:00:00-07:00,2017-02-28 15:05:00-07:00
155473320,290.52786666666697,49.3639666666667,2018-05-25T18:51:42Z,2017-02-28T22:05:00Z,2017-02-28T22:10:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:05:00-07:00,2017-02-28 15:10:00-07:00
155473321,290.593833333333,49.361766666666696,2018-05-25T18:51:42Z,2017-02-28T22:10:00Z,2017-02-28T22:15:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:10:00-07:00,2017-02-28 15:15:00-07:00
155473322,290.886733333334,48.3578666666667,2018-05-25T18:51:42Z,2017-02-28T22:15:00Z,2017-02-28T22:20:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:15:00-07:00,2017-02-28 15:20:00-07:00
155473323,290.87653333333304,47.6398,2018-05-25T18:51:42Z,2017-02-28T22:20:00Z,2017-02-28T22:25:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:20:00-07:00,2017-02-28 15:25:00-07:00
155473324,290.8305,47.3404,2018-05-25T18:51:42Z,2017-02-28T22:25:00Z,2017-02-28T22:30:00Z,2018-05-25 11:51:42-07:00,2017-02-28 15:25:00-07:00,2017-02-28 15:30:00-07:00
155473325,290.775,47.7325,2018-05-25T18:51:57Z,2017-02-28T22:30:00Z,2017-02-28T22:35:00Z,2018-05-25 11:51:57-07:00,2017-02-28 15:30:00-07:00,2017-02-28 15:35:00-07:00
155473326,282.60727272727297,70.0505454545454,2018-05-25T18:51:57Z,2017-03-01T05:40:00Z,2017-03-01T05:45:00Z,2018-05-25 11:51:57-07:00,2017-02-28 22:40:00-07:00,2017-02-28 22:45:00-07:00
155473327,282.709533333334,69.9665333333335,2018-05-25T18:51:57Z,2017-03-01T05:45:00Z,2017-03-01T05:50:00Z,2018-05-25 11:51:57-07:00,2017-02-28 22:45:00-07:00,2017-02-28 22:50:00-07:00
155473328,282.839233333333,68.85436666666669,2018-05-25T18:51:57Z,2017-03-01T05:50:00Z,2017-03-01T05:55:00Z,2018-05-25 11:51:57-07:00,2017-02-28 22:50:00-07:00,2017-02-28 22:55:00-07:00
155473329,282.984933333334,68.0558,2018-05-25T18:51:57Z,2017-03-01T05:55:00Z,2017-03-01T06:00:00Z,2018-05-25 11:51:57-07:00,2017-02-28 22:55:00-07:00,2017-02-28 23:00:00-07:00
155473330,283.10126666666696,67.0408,2018-05-25T18:51:57Z,2017-03-01T06:00:00Z,2017-03-01T06:05:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:00:00-07:00,2017-02-28 23:05:00-07:00
155473331,282.97123333333303,70.2520333333334,2018-05-25T18:51:57Z,2017-03-01T06:05:00Z,2017-03-01T06:10:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:05:00-07:00,2017-02-28 23:10:00-07:00
155473332,282.837566666667,68.94223333333339,2018-05-25T18:51:57Z,2017-03-01T06:10:00Z,2017-03-01T06:15:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:10:00-07:00,2017-02-28 23:15:00-07:00
155473333,282.673400000001,69.9607666666665,2018-05-25T18:51:57Z,2017-03-01T06:15:00Z,2017-03-01T06:20:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:15:00-07:00,2017-02-28 23:20:00-07:00
155473334,282.40986666666697,72.512,2018-05-25T18:51:57Z,2017-03-01T06:20:00Z,2017-03-01T06:25:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:20:00-07:00,2017-02-28 23:25:00-07:00
155473335,282.4872,71.9636666666666,2018-05-25T18:51:57Z,2017-03-01T06:25:00Z,2017-03-01T06:30:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:25:00-07:00,2017-02-28 23:30:00-07:00
155473336,281.97646666666697,74.87006666666659,2018-05-25T18:51:57Z,2017-03-01T06:30:00Z,2017-03-01T06:35:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:30:00-07:00,2017-02-28 23:35:00-07:00
155473337,281.6156,77.76916666666679,2018-05-25T18:51:57Z,2017-03-01T06:35:00Z,2017-03-01T06:40:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:35:00-07:00,2017-02-28 23:40:00-07:00
155473338,281.769155405405,77.39229729729729,2018-05-25T18:51:57Z,2017-03-01T06:40:00Z,2017-03-01T06:45:00Z,2018-05-25 11:51:57-07:00,2017-02-28 23:40:00-07:00,2017-02-28 23:45:00-07:00
155473339,286.517891969814,66.6259979717679,2018-05-25T18:53:02Z,2017-03-01T06:45:00Z,2017-03-01T06:50:00Z,2018-05-25 11:53:02-07:00,2017-02-28 23:45:00-07:00,2017-02-28 23:50:00-07:00
155473340,281.935066666666,75.7285,2018-05-25T18:53:02Z,2017-03-01T06:50:00Z,2017-03-01T06:55:00Z,2018-05-25 11:53:02-07:00,2017-02-28 23:50:00-07:00,2017-02-28 23:55:00-07:00
155473341,281.34817000000004,77.58979999999991,2018-05-25T18:53:02Z,2017-03-01T06:55:00Z,2017-03-01T07:00:00Z,2018-05-25 11:53:02-07:00,2017-02-28 23:55:00-07:00,2017-03-01 00:00:00-07:00
155473342,280.978370000001,78.81569999999991,2018-05-25T18:53:02Z,2017-03-01T07:00:00Z,2017-03-01T07:05:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:00:00-07:00,2017-03-01 00:05:00-07:00
155473343,280.728043333333,78.82000000000009,2018-05-25T18:53:02Z,2017-03-01T07:05:00Z,2017-03-01T07:10:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:05:00-07:00,2017-03-01 00:10:00-07:00
155473344,280.587166666666,79.14966666666659,2018-05-25T18:53:02Z,2017-03-01T07:10:00Z,2017-03-01T07:15:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:10:00-07:00,2017-03-01 00:15:00-07:00
155473345,280.537269999998,78.8972666666668,2018-05-25T18:53:02Z,2017-03-01T07:15:00Z,2017-03-01T07:20:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:15:00-07:00,2017-03-01 00:20:00-07:00
155473346,280.29736999999903,80.2747999999998,2018-05-25T18:53:02Z,2017-03-01T07:20:00Z,2017-03-01T07:25:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:20:00-07:00,2017-03-01 00:25:00-07:00
155473347,280.421613333334,81.62099999999991,2018-05-25T18:53:02Z,2017-03-01T07:25:00Z,2017-03-01T07:30:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:25:00-07:00,2017-03-01 00:30:00-07:00
155473348,280.589286666666,80.8646666666663,2018-05-25T18:53:02Z,2017-03-01T07:30:00Z,2017-03-01T07:35:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:30:00-07:00,2017-03-01 00:35:00-07:00
155473349,280.476483333333,80.5026666666664,2018-05-25T18:53:02Z,2017-03-01T07:35:00Z,2017-03-01T07:40:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:35:00-07:00,2017-03-01 00:40:00-07:00
155473350,280.542183333332,80.9099999999997,2018-05-25T18:53:02Z,2017-03-01T07:40:00Z,2017-03-01T07:45:00Z,2018-05-25 11:53:02-07:00,2017-03-01 00:40:00-07:00,2017-03-01 00:45:00-07:00
155473351,286.636112670904,72.1810521313203,2018-05-25T18:53:57Z,2017-03-01T07:45:00Z,2017-02-28T12:10:16Z,2018-05-25 11:53:57-07:00,2017-03-01 00:45:00-07:00,2017-02-28 05:10:16-07:00
155472647,290.905424836601,27.5511111111111,2018-05-25T18:19:14Z,2017-03-02T01:22:27Z,2017-03-02T01:25:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:22:27-07:00,2017-03-01 18:25:00-07:00
155472648,290.610566666667,28.502866666666602,2018-05-25T18:19:14Z,2017-03-02T01:25:00Z,2017-03-02T01:30:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:25:00-07:00,2017-03-01 18:30:00-07:00
155472649,290.173866666667,29.433066666666697,2018-05-25T18:19:14Z,2017-03-02T01:30:00Z,2017-03-02T01:35:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:30:00-07:00,2017-03-01 18:35:00-07:00
155472650,289.783466666665,30.297633333333398,2018-05-25T18:19:14Z,2017-03-02T01:35:00Z,2017-03-02T01:40:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:35:00-07:00,2017-03-01 18:40:00-07:00
155472651,289.467433333334,30.9841333333333,2018-05-25T18:19:14Z,2017-03-02T01:40:00Z,2017-03-02T01:45:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:40:00-07:00,2017-03-01 18:45:00-07:00
155472652,289.176733333333,31.5258999999999,2018-05-25T18:19:14Z,2017-03-02T01:45:00Z,2017-03-02T01:50:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:45:00-07:00,2017-03-01 18:50:00-07:00
155472653,288.8473,31.8499666666667,2018-05-25T18:19:14Z,2017-03-02T01:50:00Z,2017-03-02T01:55:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:50:00-07:00,2017-03-01 18:55:00-07:00
155472654,288.50966216216204,32.8632094594595,2018-05-25T18:19:14Z,2017-03-02T01:55:00Z,2017-03-02T02:00:00Z,2018-05-25 11:19:14-07:00,2017-03-01 18:55:00-07:00,2017-03-01 19:00:00-07:00
155472655,288.5143,33.5811999999999,2018-05-25T18:19:14Z,2017-03-02T02:00:00Z,2017-03-02T02:05:00Z,2018-05-25 11:19:14-07:00,2017-03-01 19:00:00-07:00,2017-03-01 19:05:00-07:00
155472656,288.363033333334,33.9561333333333,2018-05-25T18:19:14Z,2017-03-02T02:05:00Z,2017-03-02T02:10:00Z,2018-05-25 11:19:14-07:00,2017-03-01 19:05:00-07:00,2017-03-01 19:10:00-07:00
155472657,288.07269999999903,34.5059666666668,2018-05-25T18:19:14Z,2017-03-02T02:10:00Z,2017-03-02T02:15:00Z,2018-05-25 11:19:14-07:00,2017-03-01 19:10:00-07:00,2017-03-01 19:15:00-07:00
155472658,287.77446666666697,35.2575,2018-05-25T18:19:14Z,2017-03-02T02:15:00Z,2017-03-02T02:20:00Z,2018-05-25 11:19:14-07:00,2017-03-01 19:15:00-07:00,2017-03-01 19:20:00-07:00
155472659,293.094586994729,19.9719382375094,2018-05-25T18:19:18Z,2017-03-02T02:20:00Z,2017-03-02T02:25:00Z,2018-05-25 11:19:18-07:00,2017-03-01 19:20:00-07:00,2017-03-01 19:25:00-07:00
155472660,285.206226415095,42.8141509433963,2018-05-25T18:19:18Z,2017-03-02T03:25:00Z,2017-03-02T03:30:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:25:00-07:00,2017-03-01 20:30:00-07:00
155472661,285.212533333333,45.1351,2018-05-25T18:19:18Z,2017-03-02T03:30:00Z,2017-03-02T03:35:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:30:00-07:00,2017-03-01 20:35:00-07:00
155472662,284.85343333333304,46.870933333333305,2018-05-25T18:19:18Z,2017-03-02T03:35:00Z,2017-03-02T03:40:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:35:00-07:00,2017-03-01 20:40:00-07:00
155472663,284.92663333333303,45.8656999999999,2018-05-25T18:19:18Z,2017-03-02T03:40:00Z,2017-03-02T03:45:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:40:00-07:00,2017-03-01 20:45:00-07:00
155472664,284.845966666666,46.2932,2018-05-25T18:19:18Z,2017-03-02T03:45:00Z,2017-03-02T03:50:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:45:00-07:00,2017-03-01 20:50:00-07:00
155472665,284.828166666666,45.8566,2018-05-25T18:19:18Z,2017-03-02T03:50:00Z,2017-03-02T03:55:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:50:00-07:00,2017-03-01 20:55:00-07:00
155472666,284.9755,44.9733999999999,2018-05-25T18:19:18Z,2017-03-02T03:55:00Z,2017-03-02T04:00:00Z,2018-05-25 11:19:18-07:00,2017-03-01 20:55:00-07:00,2017-03-01 21:00:00-07:00
155472667,284.962566666666,44.791633333333394,2018-05-25T18:19:18Z,2017-03-02T04:00:00Z,2017-03-02T04:05:00Z,2018-05-25 11:19:18-07:00,2017-03-01 21:00:00-07:00,2017-03-01 21:05:00-07:00
155472668,284.77469999999903,45.994433333333305,2018-05-25T18:19:18Z,2017-03-02T04:05:00Z,2017-03-02T04:10:00Z,2018-05-25 11:19:18-07:00,2017-03-01 21:05:00-07:00,2017-03-01 21:10:00-07:00
155472669,284.60273648648604,47.1108445945946,2018-05-25T18:19:18Z,2017-03-02T04:10:00Z,2017-03-02T04:15:00Z,2018-05-25 11:19:18-07:00,2017-03-01 21:10:00-07:00,2017-03-01 21:15:00-07:00
